genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300026287_15,3300026287,3105248,29,143729,1,1,1,45,98.38,0.54,95.68,HQ,OTU-9489,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Tetrasphaera;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026287_16,3300026287,2781777,19,215545,1,1,0,40,81.67,0.11,81.12,MQ,OTU-15502,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026287_17,3300026287,2742009,22,204475,1,2,0,35,99.02,2.12,88.42,MQ,OTU-10379,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026287_18,3300026287,2603764,18,300405,1,1,1,39,96.43,0.32,94.83,HQ,OTU-6786,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026287_10,3300026287,4189527,16,431849,2,2,2,37,99.51,0,99.51,HQ,OTU-9390,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026287_8,3300026287,4588496,37,205923,0,0,0,43,97.93,1.6,89.93,MQ,OTU-4038,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026287_9,3300026287,4281083,29,231285,0,0,0,24,65.52,0,65.52,MQ,OTU-4039,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aminobacter;s__GCF_000372965.1,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_5,3300026284,4420308,24,247555,2,2,3,39,99.01,3.94,79.31,HQ,OTU-9390,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_7,3300026284,3891600,21,343087,0,1,1,44,99.95,0.8,95.95,MQ,OTU-10583,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_6,3300026284,4066895,28,237524,1,1,1,44,99.23,0.55,96.48,HQ,OTU-10584,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_9,3300026284,3650003,194,31226,0,1,0,37,86.28,0,86.28,MQ,OTU-1534,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Accumulibacter;s__GCA_000585075.1,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_15,3300026284,2621586,22,178700,0,1,0,37,98.54,0.47,96.19,MQ,OTU-3228,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_14,3300026284,2903554,29,132892,0,0,0,27,52.86,0.24,51.66,MQ,OTU-5904,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Accumulibacter;s__Accumulibacter phosphatis_C,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_11,3300026284,3339699,14,384537,1,1,1,50,98.92,0,98.92,HQ,OTU-9516,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Tetrasphaera;s__Tetrasphaera elongata,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_13,3300026284,3025416,210,21071,0,3,0,34,85.89,1.56,78.09,MQ,OTU-15495,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Alicycliphilus;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_8,3300026284,3775876,24,336532,0,1,1,33,99.51,0,99.51,MQ,OTU-10590,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1935;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_40,3300026284,2168213,1,2168213,1,1,1,26,67.24,0,67.24,MQ,OTU-2051,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026284_20,3300026284,1768347,255,7552,1,1,1,25,77.27,1.81,68.22,MQ,OTU-8923,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA7689;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_7,3300026303,4125284,29,233162,2,1,1,45,98.28,0.92,93.68,HQ,OTU-5018,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_5,3300026303,4813821,74,115266,0,2,0,45,99.84,0.24,98.64,MQ,OTU-5904,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Accumulibacter;s__Accumulibacter phosphatis_C,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_12,3300026303,3453619,37,237542,0,1,1,48,98.92,1.35,92.17,MQ,OTU-9516,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Tetrasphaera;s__Tetrasphaera elongata,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_11,3300026303,3603122,17,312092,0,1,0,40,77.74,0,77.74,MQ,OTU-10583,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_10,3300026303,3845775,55,129455,1,1,1,70,98.38,3.9,78.88,HQ,OTU-15094,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Tetrasphaera_A;s__Tetrasphaera_A australiensis,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_17,3300026303,2726293,21,284367,1,2,0,34,100,0.25,98.75,MQ,OTU-10379,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_19,3300026303,2405972,30,130563,1,1,1,42,97.9,0.81,93.85,HQ,OTU-10384,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_18,3300026303,2587314,409,6721,0,0,0,26,59.28,1.07,53.93,MQ,OTU-9279,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_6,3300026303,4147469,9,766094,1,1,1,35,98.03,0,98.03,HQ,OTU-9390,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_8,3300026303,4084200,54,137042,2,2,0,46,97.81,1.64,89.61,MQ,OTU-6084,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026303_31,3300026303,981405,15,124341,2,1,1,42,62.11,0.85,57.86,MQ,OTU-4359,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA1932;s__GCA_002337095.1,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_23,3300026282,972972,1,972972,1,1,1,44,63.89,1.85,54.64,MQ,OTU-14840,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_13,3300026282,3198259,257,16283,0,2,1,26,90.45,1.79,81.5,MQ,OTU-6696,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_17,3300026282,2717329,345,9450,0,0,0,28,82,1.43,74.85,MQ,OTU-14277,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__PAR1;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_12,3300026282,3552170,147,33131,1,1,1,44,97.54,1.09,92.09,HQ,OTU-16054,d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__Rubricoccaceae;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_11,3300026282,3787405,19,321684,0,0,0,42,98.32,0.76,94.52,MQ,OTU-9393,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__UBA1943;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_10,3300026282,3829933,35,183564,0,2,0,34,70.69,0,70.69,MQ,OTU-1534,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Accumulibacter;s__GCA_000585075.1,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_16,3300026282,2684339,328,9738,1,1,1,45,88.8,1.75,80.05,MQ,OTU-8766,d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_15,3300026282,2754062,32,170194,1,2,0,34,99.51,3.92,79.91,MQ,OTU-10379,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_19,3300026282,2109319,30,113822,0,1,0,20,56.27,0,56.27,MQ,OTU-5904,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__Accumulibacter;s__Accumulibacter phosphatis_C,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_18,3300026282,2627818,6,822720,1,1,1,43,99.95,0,99.95,HQ,OTU-14283,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_9,3300026282,3776685,390,13863,0,1,0,42,96.85,1.45,89.6,MQ,OTU-9397,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_22,3300026282,1507930,4,807482,0,0,0,36,55.86,0,55.86,MQ,OTU-9487,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_7,3300026282,3992741,32,281362,1,1,2,46,99.68,2.4,87.68,HQ,OTU-9392,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__PAR1;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_6,3300026282,4249359,236,27631,0,1,1,46,97.18,1.37,90.33,MQ,OTU-6084,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026282_8,3300026282,3902158,275,19466,1,1,1,31,94.03,1.48,86.63,HQ,OTU-9390,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_22,3300026299,2534646,360,8150,1,0,0,41,71.9,1.08,66.5,MQ,OTU-16021,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__UBA1934;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_23,3300026299,2491096,17,285387,1,1,1,42,85.97,0,85.97,MQ,OTU-9487,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_21,3300026299,2645019,70,60867,2,2,0,34,97.55,0.65,94.3,MQ,OTU-10379,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_19,3300026299,3083730,26,156535,1,1,1,45,98.02,0.54,95.32,HQ,OTU-9489,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Tetrasphaera;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_9,3300026299,4168868,25,419704,1,1,1,44,99.1,1.33,92.45,HQ,OTU-5018,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_3,3300026299,7221203,37,354286,2,3,1,41,99.11,0.6,96.11,HQ,OTU-144,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Runella;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_37,3300026299,897243,34,45079,1,1,1,42,60.4,0.85,56.15,MQ,OTU-4359,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA1932;s__GCA_002337095.1,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_18,3300026299,3207353,51,135044,3,1,1,36,98.58,1.77,89.73,HQ,OTU-7315,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Fusibacteraceae;g__UBA5201;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_13,3300026299,3877388,65,113026,0,3,0,46,99.95,1.28,93.55,MQ,OTU-15495,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Alicycliphilus;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_12,3300026299,3921488,26,195086,1,0,0,42,99.33,0.15,98.58,MQ,OTU-7319,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__24-YEA-8;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_11,3300026299,4096449,8,792714,2,2,2,36,95.57,0,95.57,HQ,OTU-9390,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_10,3300026299,4110200,14,534822,0,0,0,41,78.1,0.95,73.35,MQ,OTU-7320,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__b-17BO;g__UBA4416;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_17,3300026299,3287809,297,15273,0,0,0,37,87.99,2.23,76.84,MQ,OTU-16336,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__UTCHB3;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_16,3300026299,3459412,30,287659,1,0,0,39,94.94,0.03,94.79,MQ,OTU-9392,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__PAR1;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_15,3300026299,3781892,82,92698,0,1,0,37,97.54,0.56,94.74,MQ,OTU-7323,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__UBA961;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_14,3300026299,3834866,25,224834,1,1,0,43,99.61,0.98,94.71,MQ,OTU-10583,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026299_7,3300026299,4680639,49,349814,1,0,0,45,99.39,0.61,96.34,MQ,OTU-8552,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Gemmobacter;s__GCF_001303875.1,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_8,3300026283,3965904,34,282885,1,1,1,45,99.68,0.03,99.53,HQ,OTU-9392,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__PAR1;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_7,3300026283,4168438,16,346465,1,1,1,44,98.96,1.21,92.91,HQ,OTU-13084,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_5,3300026283,5613428,103,112302,1,1,1,48,99.58,4.8,75.58,HQ,OTU-6600,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_14,3300026283,3087868,29,135323,1,1,1,45,98.02,0.54,95.32,HQ,OTU-9489,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Tetrasphaera;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_15,3300026283,2578214,18,230994,1,2,0,34,100,0.74,96.3,MQ,OTU-10379,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_10,3300026283,3829134,54,116104,1,1,0,43,83.97,0,83.97,MQ,OTU-10583,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas_A;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_11,3300026283,3189721,439,8339,1,1,1,30,77.36,0,77.36,MQ,OTU-9390,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_12,3300026283,3156677,22,300019,1,1,1,47,98.36,1.37,91.51,HQ,OTU-8766,d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_13,3300026283,3117334,50,217984,1,1,1,35,99.51,0.99,94.56,HQ,OTU-1377,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1312;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_38,3300026283,1301753,1,1301753,0,0,0,25,50.11,0,50.11,MQ,OTU-4907,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300026283_20,3300026283,898312,12,121758,1,1,1,44,67.49,0,67.49,MQ,OTU-9479,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__,Wastewater,Nutrient removal,Wastewater treatment,-89.4117,43.0762
3300005682_1,3300005682,927470,2,702705,1,1,1,43,63.39,0.85,59.14,MQ,OTU-15594,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA1020;s__UBA1020 sp4,Wastewater,Nutrient removal,lab-scale EBPR bioreactor,153.012,-27.5
3300005688_3,3300005688,894179,15,60142,1,1,1,42,68.81,0,68.81,MQ,OTU-4787,d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__UBA920;s__UBA920 sp1,Wastewater,Nutrient removal,lab-scale EBPR bioreactor,153.012,-27.5
3300005688_1,3300005688,981647,116,10049,1,0,0,40,53.61,0,53.61,MQ,OTU-7727,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA10105;f__UBA927;g__UBA927;s__UBA927 sp1,Wastewater,Nutrient removal,lab-scale EBPR bioreactor,153.012,-27.5
3300029948_3,3300029948,2367965,356,7276,1,1,1,26,78.16,0,78.16,MQ,OTU-6763,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__BACL12;g__UBA11426;s__UBA11426 sp1,Wastewater,Activated Sludge,Activated sludge,N/A,N/A
3300029948_2,3300029948,2894696,150,28788,1,1,1,39,95.19,1.37,88.34,HQ,OTU-9506,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__BACL21;s__GCA_002440705.1,Wastewater,Activated Sludge,Activated sludge,N/A,N/A
3300011965_6,3300011965,2584156,331,9175,1,0,0,37,80.42,1.08,75.02,MQ,OTU-5301,d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__UBA8783;s__UBA8783,Wastewater,Anaerobic digestor,Anaerobic thermophilic cellulolytic sludge,114.1,22.3
3300011965_5,3300011965,2682559,244,13793,1,1,0,39,95.92,0,95.92,MQ,OTU-4174,d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__GCF_000969885.1,Wastewater,Anaerobic digestor,Anaerobic thermophilic cellulolytic sludge,114.1,22.3
3300011965_4,3300011965,3156088,161,33588,1,1,1,40,96.24,2.6,83.24,HQ,OTU-6358,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__TTA-H9;g__TTA-H9;s__TTA-H9 sp2,Wastewater,Anaerobic digestor,Anaerobic thermophilic cellulolytic sludge,114.1,22.3
3300011965_2,3300011965,4300525,215,31713,1,2,0,57,94.59,1.35,87.84,MQ,OTU-4280,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Acetivibrio;s__Acetivibrio clariflavum,Wastewater,Anaerobic digestor,Anaerobic thermophilic cellulolytic sludge,114.1,22.3
3300011965_1,3300011965,4321602,307,19166,2,3,1,45,87.27,3.82,68.17,MQ,OTU-3741,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__UBA2029;g__UBA2029;s__GCA_002332795.1,Wastewater,Anaerobic digestor,Anaerobic thermophilic cellulolytic sludge,114.1,22.3
3300011965_9,3300011965,1102296,21,122064,1,1,1,33,70.58,0.8,66.58,MQ,OTU-8336,d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae;g__Methanothermobacter;s__,Wastewater,Anaerobic digestor,Anaerobic thermophilic cellulolytic sludge,114.1,22.3
3300011965_8,3300011965,1390618,219,6684,0,0,0,29,82.71,0.15,81.96,MQ,OTU-6366,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Acetomicrobiaceae;g__Acetomicrobium;s__,Wastewater,Anaerobic digestor,Anaerobic thermophilic cellulolytic sludge,114.1,22.3
3300029935_3,3300029935,1225287,40,46819,1,1,1,35,81.91,1.12,76.31,MQ,OTU-2861,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__UBA6164;g__UBA7396;s__GCA_002470645.1,Wastewater,Anaerobic digestor,Bioreactor,114.14,22.28
3300014055_7,3300014055,2473086,204,15455,1,2,0,21,94.58,3.89,75.13,MQ,OTU-12594,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Trichococcus;s__Trichococcus flocculiformis,Wastewater,Industrial wastewater,Sewage treatment plant,-72.426,43.7271
3300014055_3,3300014055,4701281,81,148756,1,1,1,47,87.74,1.94,78.04,MQ,OTU-16188,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__SG8-38;s__,Wastewater,Industrial wastewater,Sewage treatment plant,-72.426,43.7271
3300013833_2,3300013833,6507618,1312,5023,0,0,0,43,51.35,0,51.35,MQ,OTU-15883,d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__GCA-2726245;s__,Wastewater,Industrial wastewater,Sewage treatment plant,-72.426,43.7271
