locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
MBECJGJC_00312,CDS,597,,1.6.5.2,COG0655,NAD(P)H dehydrogenase (quinone),UW4-IA
MBECJGJC_00313,CDS,1524,,,,hypothetical protein,UW4-IA
MBECJGJC_00314,CDS,255,rpsP,,COG0228,30S ribosomal protein S16,UW4-IA
MBECJGJC_00315,CDS,552,rimM,,COG0806,Ribosome maturation factor RimM,UW4-IA
MBECJGJC_00316,CDS,990,,,,hypothetical protein,UW4-IA
MBECJGJC_00317,CDS,1182,,,,hypothetical protein,UW4-IA
MBECJGJC_00318,CDS,1161,,,,hypothetical protein,UW4-IA
MBECJGJC_00319,CDS,3123,,,,hypothetical protein,UW4-IA
MBECJGJC_00320,CDS,741,,,,hypothetical protein,UW4-IA
MBECJGJC_00321,tRNA,77,,,,tRNA-Arg(acg),UW4-IA
MBECJGJC_00322,CDS,2694,pepN,3.4.11.2,COG0308,Aminopeptidase N,UW4-IA
MBECJGJC_00323,CDS,894,prmB,2.1.1.298,COG2890,50S ribosomal protein L3 glutamine methyltransferase,UW4-IA
MBECJGJC_00324,CDS,1497,,,,hypothetical protein,UW4-IA
MBECJGJC_00325,CDS,1044,,,,hypothetical protein,UW4-IA
MBECJGJC_00326,CDS,669,,,,hypothetical protein,UW4-IA
MBECJGJC_00327,CDS,1398,,,,hypothetical protein,UW4-IA
MBECJGJC_00328,CDS,924,,,,hypothetical protein,UW4-IA
MBECJGJC_00329,CDS,1350,tig,5.2.1.8,COG0544,Trigger factor,UW4-IA
MBECJGJC_00330,CDS,630,clpP,3.4.21.92,COG0740,ATP-dependent Clp protease proteolytic subunit,UW4-IA
MBECJGJC_00331,CDS,1272,clpX_1,,COG1219,ATP-dependent Clp protease ATP-binding subunit ClpX,UW4-IA
MBECJGJC_00332,CDS,2433,lon,3.4.21.53,COG0466,Lon protease,UW4-IA
MBECJGJC_00333,CDS,894,hslO,,COG1281,33 kDa chaperonin,UW4-IA
MBECJGJC_00334,CDS,393,,,COG1393,putative protein,UW4-IA
MBECJGJC_00335,CDS,1098,nadA,2.5.1.72,COG0379,Quinolinate synthase A,UW4-IA
MBECJGJC_00336,CDS,450,,,,hypothetical protein,UW4-IA
MBECJGJC_00337,CDS,1416,,5.4.4.3,COG0174,3-hydroxylaminophenol mutase,UW4-IA
MBECJGJC_00338,CDS,477,,,,hypothetical protein,UW4-IA
MBECJGJC_00339,CDS,1074,glnL,2.7.13.3,COG3852,Sensory histidine kinase/phosphatase NtrB,UW4-IA
MBECJGJC_00340,CDS,1437,glnG,,COG2204,DNA-binding transcriptional regulator NtrC,UW4-IA
MBECJGJC_00341,CDS,879,birA,6.3.4.15,COG0340,Bifunctional ligase/repressor BirA,UW4-IA
MBECJGJC_00342,CDS,726,coaX,2.7.1.33,COG1521,Type III pantothenate kinase,UW4-IA
MBECJGJC_00343,CDS,1017,,,,hypothetical protein,UW4-IA
MBECJGJC_00344,CDS,810,,3.1.4.-,COG2206,Cyclic di-GMP phosphodiesterase,UW4-IA
MBECJGJC_00345,CDS,1884,lplT_1,,,Lysophospholipid transporter LplT,UW4-IA
MBECJGJC_00346,CDS,1245,,,,hypothetical protein,UW4-IA
MBECJGJC_00347,CDS,2169,rnr_1,3.1.13.1,COG0557,Ribonuclease R,UW4-IA
MBECJGJC_00348,tRNA,87,,,,tRNA-Leu(cag),UW4-IA
MBECJGJC_00349,CDS,1554,,2.1.3.1,COG4799,Methylmalonyl-CoA carboxyltransferase 12S subunit,UW4-IA
MBECJGJC_00350,CDS,336,,,,hypothetical protein,UW4-IA
MBECJGJC_00351,CDS,1251,,,,hypothetical protein,UW4-IA
MBECJGJC_00352,CDS,1464,,,,hypothetical protein,UW4-IA
MBECJGJC_00353,CDS,933,prsA,5.2.1.8,,Foldase protein PrsA,UW4-IA
MBECJGJC_00354,CDS,624,,,,hypothetical protein,UW4-IA
MBECJGJC_00355,CDS,498,,,,hypothetical protein,UW4-IA
MBECJGJC_00356,CDS,1626,,,,hypothetical protein,UW4-IA
MBECJGJC_00357,CDS,1608,,,,hypothetical protein,UW4-IA
MBECJGJC_00358,CDS,645,tmoT_1,,,Response regulator protein TmoT,UW4-IA
MBECJGJC_00359,CDS,1833,sasA_9,2.7.-.-,,Adaptive-response sensory-kinase SasA,UW4-IA
MBECJGJC_00360,CDS,396,todT,,,Response regulator protein TodT,UW4-IA
MBECJGJC_00361,CDS,1764,,,COG0659,putative sulfate transporter,UW4-IA
MBECJGJC_00362,CDS,723,,2.7.4.-,COG2326,Polyphosphate:AMP/ADP phosphotransferase,UW4-IA
MBECJGJC_00363,CDS,591,,,,hypothetical protein,UW4-IA
MBECJGJC_00364,CDS,1077,,,,hypothetical protein,UW4-IA
MBECJGJC_00365,CDS,1248,lolE,,COG4591,Lipoprotein-releasing system transmembrane protein LolE,UW4-IA
MBECJGJC_00366,CDS,687,lolD,3.6.3.-,COG1136,Lipoprotein-releasing system ATP-binding protein LolD,UW4-IA
MBECJGJC_00367,CDS,2022,,,,IS66 family transposase ISPsy43,UW4-IA
MBECJGJC_00368,CDS,2352,comEC,,COG0658,ComE operon protein 3,UW4-IA
MBECJGJC_00369,CDS,3399,,,,hypothetical protein,UW4-IA
MBECJGJC_00370,CDS,258,,,,hypothetical protein,UW4-IA
MBECJGJC_00371,CDS,900,menH_1,4.2.99.20,,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",UW4-IA
MBECJGJC_00372,CDS,522,sodC1,1.15.1.1,COG2032,Superoxide dismutase [Cu-Zn] 1,UW4-IA
MBECJGJC_00373,CDS,1887,yejM,,COG3083,Inner membrane protein YejM,UW4-IA
MBECJGJC_00374,CDS,888,panE,1.1.1.169,COG1893,2-dehydropantoate 2-reductase,UW4-IA
MBECJGJC_00375,CDS,789,mtfA,,COG3228,Protein MtfA,UW4-IA
MBECJGJC_00376,CDS,906,,,,hypothetical protein,UW4-IA
MBECJGJC_00377,CDS,2256,relA,2.7.6.5,COG0317,GTP pyrophosphokinase,UW4-IA
MBECJGJC_00378,CDS,2121,ppk,2.7.4.1,,Polyphosphate kinase,UW4-IA
MBECJGJC_00379,CDS,1512,ppx_1,3.6.1.11,COG0248,Exopolyphosphatase,UW4-IA
MBECJGJC_00380,CDS,1119,,,,hypothetical protein,UW4-IA
MBECJGJC_00381,CDS,765,mkl,,COG1127,putative ribonucleotide transport ATP-binding protein mkl,UW4-IA
MBECJGJC_00382,CDS,945,,,,hypothetical protein,UW4-IA
MBECJGJC_00383,CDS,618,,,,hypothetical protein,UW4-IA
MBECJGJC_00384,CDS,801,echA8_1,4.2.1.17,COG1024,putative enoyl-CoA hydratase echA8,UW4-IA
MBECJGJC_00385,CDS,1464,,,,hypothetical protein,UW4-IA
MBECJGJC_00386,CDS,642,,,,hypothetical protein,UW4-IA
MBECJGJC_00387,CDS,702,tam_1,2.1.1.144,,Trans-aconitate 2-methyltransferase,UW4-IA
MBECJGJC_00388,CDS,1485,,,,hypothetical protein,UW4-IA
MBECJGJC_00389,CDS,357,,,,hypothetical protein,UW4-IA
MBECJGJC_00390,CDS,1611,,,,hypothetical protein,UW4-IA
MBECJGJC_00391,CDS,702,ettA,,COG0488,Energy-dependent translational throttle protein EttA,UW4-IA
MBECJGJC_00392,CDS,1389,pknD_1,2.7.11.1,,Serine/threonine-protein kinase PknD,UW4-IA
MBECJGJC_00393,CDS,873,,,,hypothetical protein,UW4-IA
MBECJGJC_00394,CDS,1380,radA,3.6.4.-,COG1066,DNA repair protein RadA,UW4-IA
MBECJGJC_00395,CDS,1113,dadX,5.1.1.1,COG0787,"Alanine racemase, catabolic",UW4-IA
MBECJGJC_00396,CDS,903,cysL_1,,COG0583,HTH-type transcriptional regulator CysL,UW4-IA
MBECJGJC_00397,CDS,1263,lplT_2,,,Lysophospholipid transporter LplT,UW4-IA
MBECJGJC_00398,CDS,1626,ipdC,4.1.1.74,COG3961,Indole-3-pyruvate decarboxylase,UW4-IA
MBECJGJC_00399,CDS,522,lrp_1,,COG1522,Leucine-responsive regulatory protein,UW4-IA
MBECJGJC_00400,CDS,498,,,,hypothetical protein,UW4-IA
MBECJGJC_00401,CDS,531,,,,hypothetical protein,UW4-IA
MBECJGJC_00402,CDS,1254,,,,hypothetical protein,UW4-IA
MBECJGJC_00403,CDS,1893,hcf136,,,Ycf48-like protein,UW4-IA
MBECJGJC_00404,CDS,750,rep_2,3.6.4.12,,ATP-dependent DNA helicase Rep,UW4-IA
MBECJGJC_00405,CDS,1638,rsxC_1,7.-.-.-,,Ion-translocating oxidoreductase complex subunit C,UW4-IA
MBECJGJC_00406,CDS,1026,rsxD,7.-.-.-,COG4658,Ion-translocating oxidoreductase complex subunit D,UW4-IA
MBECJGJC_00407,CDS,684,rnfG,7.-.-.-,COG4659,Ion-translocating oxidoreductase complex subunit G,UW4-IA
MBECJGJC_00408,CDS,699,rnfE,7.-.-.-,COG4660,Ion-translocating oxidoreductase complex subunit E,UW4-IA
MBECJGJC_00409,CDS,654,nth,4.2.99.18,COG0177,Endonuclease III,UW4-IA
MBECJGJC_00410,CDS,1134,,,,hypothetical protein,UW4-IA
MBECJGJC_00411,CDS,429,,,,hypothetical protein,UW4-IA
MBECJGJC_00412,CDS,843,,,,hypothetical protein,UW4-IA
MBECJGJC_00413,CDS,690,,,,hypothetical protein,UW4-IA
MBECJGJC_00414,CDS,774,,,,hypothetical protein,UW4-IA
MBECJGJC_00415,CDS,723,dapH_1,2.3.1.89,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",UW4-IA
MBECJGJC_00416,CDS,1653,ctpH,,,Methyl-accepting chemotaxis protein CtpH,UW4-IA
MBECJGJC_00417,CDS,1284,prfB,,COG1186,Peptide chain release factor RF2,UW4-IA
MBECJGJC_00418,CDS,498,,,,hypothetical protein,UW4-IA
MBECJGJC_00419,CDS,1515,lysS,6.1.1.6,,Lysine--tRNA ligase,UW4-IA
MBECJGJC_00420,CDS,1224,mnmC,,COG0665,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC,UW4-IA
MBECJGJC_00421,CDS,1284,,2.5.1.-,COG2873,O-acetyl-L-homoserine sulfhydrylase,UW4-IA
MBECJGJC_00422,CDS,945,zapE_1,,COG1485,Cell division protein ZapE,UW4-IA
MBECJGJC_00423,CDS,435,fadD_1,6.2.1.3,COG0318,Long-chain-fatty-acid--CoA ligase,UW4-IA
MBECJGJC_00424,CDS,615,,,,hypothetical protein,UW4-IA
MBECJGJC_00425,CDS,1137,,,,hypothetical protein,UW4-IA
MBECJGJC_00426,CDS,543,,,,hypothetical protein,UW4-IA
MBECJGJC_00427,CDS,1644,pyrG,6.3.4.2,COG0504,CTP synthase,UW4-IA
MBECJGJC_00428,CDS,837,kdsA,2.5.1.55,COG2877,2-dehydro-3-deoxyphosphooctonate aldolase,UW4-IA
MBECJGJC_00429,CDS,297,,,,hypothetical protein,UW4-IA
MBECJGJC_00430,CDS,1284,eno_1,4.2.1.11,COG0148,Enolase,UW4-IA
MBECJGJC_00431,CDS,357,ftsB,,,Cell division protein FtsB,UW4-IA
MBECJGJC_00432,CDS,372,,,,hypothetical protein,UW4-IA
MBECJGJC_00433,CDS,231,,,,hypothetical protein,UW4-IA
MBECJGJC_00434,CDS,471,bcp_1,1.11.1.15,COG1225,Putative peroxiredoxin bcp,UW4-IA
MBECJGJC_00435,CDS,507,slyD,5.2.1.8,COG1047,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,UW4-IA
MBECJGJC_00436,CDS,336,,,,hypothetical protein,UW4-IA
MBECJGJC_00437,CDS,429,,,,hypothetical protein,UW4-IA
MBECJGJC_00438,CDS,843,,,,hypothetical protein,UW4-IA
MBECJGJC_00439,CDS,252,,,,hypothetical protein,UW4-IA
MBECJGJC_00440,CDS,1461,,,,hypothetical protein,UW4-IA
MBECJGJC_00441,CDS,417,rseC,,COG3086,Protein RseC,UW4-IA
MBECJGJC_00442,CDS,600,rpoE,,COG1595,ECF RNA polymerase sigma-E factor,UW4-IA
MBECJGJC_00443,CDS,1584,nadB,1.4.3.16,COG0029,L-aspartate oxidase,UW4-IA
MBECJGJC_00444,CDS,438,,,,hypothetical protein,UW4-IA
MBECJGJC_00445,CDS,1239,fabF,2.3.1.179,COG0304,3-oxoacyl-[acyl-carrier-protein] synthase 2,UW4-IA
MBECJGJC_00446,CDS,237,acpP,,,Acyl carrier protein,UW4-IA
MBECJGJC_00447,CDS,741,fabG_2,1.1.1.100,,3-oxoacyl-[acyl-carrier-protein] reductase FabG,UW4-IA
MBECJGJC_00448,CDS,942,fabD,2.3.1.39,COG0331,Malonyl CoA-acyl carrier protein transacylase,UW4-IA
MBECJGJC_00449,CDS,960,fabH,2.3.1.180,,3-oxoacyl-[acyl-carrier-protein] synthase 3,UW4-IA
MBECJGJC_00450,CDS,1077,plsX,2.3.1.274,COG0416,Phosphate acyltransferase,UW4-IA
MBECJGJC_00451,CDS,180,rpmF,,COG0333,50S ribosomal protein L32,UW4-IA
MBECJGJC_00452,CDS,492,,,,hypothetical protein,UW4-IA
MBECJGJC_00453,CDS,792,,,,hypothetical protein,UW4-IA
MBECJGJC_00454,CDS,1782,,,,hypothetical protein,UW4-IA
MBECJGJC_00455,CDS,693,,,,hypothetical protein,UW4-IA
MBECJGJC_00456,CDS,888,rarD,,COG2962,Protein RarD,UW4-IA
MBECJGJC_00457,CDS,1149,dauA,1.4.99.6,,FAD-dependent catabolic D-arginine dehydrogenase DauA,UW4-IA
MBECJGJC_00458,CDS,1206,,,,hypothetical protein,UW4-IA
MBECJGJC_00459,CDS,984,acuI,1.3.1.84,COG0604,Acrylyl-CoA reductase AcuI,UW4-IA
MBECJGJC_00460,CDS,486,ssb,,,Single-stranded DNA-binding protein,UW4-IA
MBECJGJC_00461,CDS,1080,QRSL1,6.3.5.7,,"Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial",UW4-IA
MBECJGJC_00462,CDS,960,gsiA,7.4.2.10,COG1123,Glutathione import ATP-binding protein GsiA,UW4-IA
MBECJGJC_00463,CDS,195,,,,hypothetical protein,UW4-IA
MBECJGJC_00464,CDS,852,,,,hypothetical protein,UW4-IA
MBECJGJC_00465,CDS,1302,,,,hypothetical protein,UW4-IA
MBECJGJC_00466,CDS,657,,,,hypothetical protein,UW4-IA
MBECJGJC_00467,CDS,450,,,,Single-stranded DNA-binding protein,UW4-IA
MBECJGJC_00468,CDS,249,,,,hypothetical protein,UW4-IA
MBECJGJC_00469,CDS,834,recE,3.1.11.-,,Exodeoxyribonuclease 8,UW4-IA
MBECJGJC_00470,CDS,1062,,,,hypothetical protein,UW4-IA
MBECJGJC_00471,CDS,327,,,,hypothetical protein,UW4-IA
MBECJGJC_00472,CDS,489,,,,hypothetical protein,UW4-IA
MBECJGJC_00473,CDS,1092,,,,hypothetical protein,UW4-IA
MBECJGJC_00474,CDS,534,,,,hypothetical protein,UW4-IA
MBECJGJC_00475,CDS,936,,,,hypothetical protein,UW4-IA
MBECJGJC_00476,CDS,165,,,,hypothetical protein,UW4-IA
MBECJGJC_00477,CDS,804,,,,hypothetical protein,UW4-IA
MBECJGJC_00478,CDS,1536,wecA_1,2.7.8.33,,Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase,UW4-IA
MBECJGJC_00479,CDS,276,amsI,3.1.3.48,COG0394,putative low molecular weight protein-tyrosine-phosphatase AmsI,UW4-IA
MBECJGJC_00480,CDS,1200,,,,hypothetical protein,UW4-IA
MBECJGJC_00481,CDS,2262,,2.7.10.-,,Putative tyrosine-protein kinase in cps region,UW4-IA
MBECJGJC_00482,CDS,783,rlmB,2.1.1.185,COG0566,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,UW4-IA
MBECJGJC_00483,CDS,1077,,,,hypothetical protein,UW4-IA
MBECJGJC_00484,CDS,957,cysN,2.7.7.4,COG2895,Sulfate adenylyltransferase subunit 1,UW4-IA
MBECJGJC_00485,CDS,1542,ppx_2,3.6.1.11,COG0248,Exopolyphosphatase,UW4-IA
MBECJGJC_00486,CDS,2022,priA,3.6.4.-,COG1198,Primosomal protein N',UW4-IA
MBECJGJC_00487,CDS,1077,hemE_1,4.1.1.37,,Uroporphyrinogen decarboxylase,UW4-IA
MBECJGJC_00488,CDS,1455,trkH_1,,COG0168,Trk system potassium uptake protein TrkH,UW4-IA
MBECJGJC_00489,CDS,1431,trkA,,COG0569,Trk system potassium uptake protein TrkA,UW4-IA
MBECJGJC_00490,CDS,1257,atoC_2,,COG2204,Regulatory protein AtoC,UW4-IA
MBECJGJC_00491,CDS,1539,sasA_10,2.7.-.-,,Adaptive-response sensory-kinase SasA,UW4-IA
MBECJGJC_00492,CDS,2649,,,,hypothetical protein,UW4-IA
MBECJGJC_00493,CDS,3699,recC,3.1.11.5,COG1330,RecBCD enzyme subunit RecC,UW4-IA
MBECJGJC_00494,CDS,837,,,,hypothetical protein,UW4-IA
MBECJGJC_00495,CDS,168,,,,hypothetical protein,UW4-IA
MBECJGJC_00496,CDS,246,,,,hypothetical protein,UW4-IA
MBECJGJC_00497,CDS,318,ccdB,,,Toxin CcdB,UW4-IA
MBECJGJC_00498,CDS,267,,,,hypothetical protein,UW4-IA
MBECJGJC_00499,CDS,294,,,,hypothetical protein,UW4-IA
MBECJGJC_00500,CDS,261,,,,hypothetical protein,UW4-IA
MBECJGJC_00501,CDS,978,,,,hypothetical protein,UW4-IA
MBECJGJC_00502,CDS,690,,,,hypothetical protein,UW4-IA
MBECJGJC_00503,CDS,588,dgcM,2.7.7.65,COG2199,Diguanylate cyclase DgcM,UW4-IA
MBECJGJC_00504,CDS,1488,thrC,4.2.3.1,COG0498,Threonine synthase,UW4-IA
MBECJGJC_00505,CDS,138,,,,hypothetical protein,UW4-IA
MBECJGJC_00506,CDS,858,nadC,2.4.2.19,COG0157,Nicotinate-nucleotide pyrophosphorylase [carboxylating],UW4-IA
MBECJGJC_00507,CDS,1488,,,,hypothetical protein,UW4-IA
MBECJGJC_00508,CDS,1836,recQ,3.6.4.12,COG0514,ATP-dependent DNA helicase RecQ,UW4-IA
MBECJGJC_00509,CDS,738,lpxH,3.6.1.54,COG2908,"UDP-2,3-diacylglucosamine hydrolase",UW4-IA
MBECJGJC_00510,CDS,492,ppiB,5.2.1.8,COG0652,Peptidyl-prolyl cis-trans isomerase B,UW4-IA
MBECJGJC_00511,CDS,561,,5.2.1.8,,Peptidyl-prolyl cis-trans isomerase cyp18,UW4-IA
MBECJGJC_00512,CDS,1200,,,,hypothetical protein,UW4-IA
MBECJGJC_00513,CDS,1173,,,,hypothetical protein,UW4-IA
MBECJGJC_00514,CDS,1383,cysS_1,6.1.1.16,COG0215,Cysteine--tRNA ligase,UW4-IA
MBECJGJC_00515,CDS,1152,,,,hypothetical protein,UW4-IA
MBECJGJC_00516,CDS,1119,dnaJ_1,,COG0484,Chaperone protein DnaJ,UW4-IA
MBECJGJC_00517,CDS,1941,dnaK,,COG0443,Chaperone protein DnaK,UW4-IA
MBECJGJC_00518,CDS,561,grpE,,COG0576,Protein GrpE,UW4-IA
MBECJGJC_00519,CDS,1350,pknD_2,2.7.11.1,,Serine/threonine-protein kinase PknD,UW4-IA
MBECJGJC_00520,CDS,1104,hemH_1,4.99.1.1,COG0276,Ferrochelatase,UW4-IA
MBECJGJC_00521,CDS,1029,hrcA,,COG1420,Heat-inducible transcription repressor HrcA,UW4-IA
MBECJGJC_00522,CDS,927,nadK,2.7.1.23,COG0061,NAD kinase,UW4-IA
MBECJGJC_00523,CDS,1656,recN,,COG0497,DNA repair protein RecN,UW4-IA
MBECJGJC_00524,CDS,306,,,,hypothetical protein,UW4-IA
MBECJGJC_00525,tRNA,94,,,,tRNA-Ser(gct),UW4-IA
MBECJGJC_00526,CDS,1065,,,,hypothetical protein,UW4-IA
MBECJGJC_00527,CDS,471,,,,hypothetical protein,UW4-IA
MBECJGJC_00528,CDS,615,,,,hypothetical protein,UW4-IA
MBECJGJC_00529,CDS,2148,,,,hypothetical protein,UW4-IA
MBECJGJC_00530,CDS,534,,,,hypothetical protein,UW4-IA
MBECJGJC_00531,CDS,354,tag,3.2.2.20,COG2818,DNA-3-methyladenine glycosylase 1,UW4-IA
MBECJGJC_00532,CDS,123,,,,hypothetical protein,UW4-IA
MBECJGJC_00533,CDS,756,amiD,3.5.1.28,COG3023,N-acetylmuramoyl-L-alanine amidase AmiD,UW4-IA
MBECJGJC_00534,CDS,939,,,,hypothetical protein,UW4-IA
MBECJGJC_00535,CDS,216,,,,hypothetical protein,UW4-IA
MBECJGJC_00536,CDS,453,,,,hypothetical protein,UW4-IA
MBECJGJC_00537,CDS,534,,,,hypothetical protein,UW4-IA
MBECJGJC_00538,CDS,1284,fadL,,COG2067,Long-chain fatty acid transport protein,UW4-IA
MBECJGJC_00539,CDS,2229,,,,hypothetical protein,UW4-IA
MBECJGJC_00540,CDS,933,,,,hypothetical protein,UW4-IA
MBECJGJC_00541,CDS,1023,,,,hypothetical protein,UW4-IA
MBECJGJC_00542,CDS,774,,,,hypothetical protein,UW4-IA
MBECJGJC_00543,CDS,795,,,,hypothetical protein,UW4-IA
MBECJGJC_00544,CDS,411,,,,hypothetical protein,UW4-IA
MBECJGJC_00545,CDS,1920,,,,hypothetical protein,UW4-IA
MBECJGJC_00546,CDS,855,yeiG,3.1.2.12,COG0627,S-formylglutathione hydrolase YeiG,UW4-IA
MBECJGJC_00547,CDS,1113,frmA,1.1.1.284,COG1062,S-(hydroxymethyl)glutathione dehydrogenase,UW4-IA
MBECJGJC_00548,CDS,480,,,,hypothetical protein,UW4-IA
MBECJGJC_00549,tRNA,85,,,,tRNA-Leu(taa),UW4-IA
MBECJGJC_00550,tRNA,76,,,,tRNA-Gly(gcc),UW4-IA
MBECJGJC_00551,CDS,417,exbD_1,,COG0848,Biopolymer transport protein ExbD,UW4-IA
MBECJGJC_00552,CDS,735,tolQ_1,,COG0811,Tol-Pal system protein TolQ,UW4-IA
MBECJGJC_00553,CDS,690,,,,hypothetical protein,UW4-IA
MBECJGJC_00554,CDS,405,,,,hypothetical protein,UW4-IA
MBECJGJC_00555,CDS,3435,,,,hypothetical protein,UW4-IA
MBECJGJC_00556,CDS,2082,,,,hypothetical protein,UW4-IA
MBECJGJC_00557,CDS,1269,,,,hypothetical protein,UW4-IA
MBECJGJC_00558,CDS,2079,ynfE,1.8.99.-,COG0243,Putative dimethyl sulfoxide reductase chain YnfE,UW4-IA
MBECJGJC_00559,CDS,2379,sasA_11,2.7.-.-,,Adaptive-response sensory-kinase SasA,UW4-IA
MBECJGJC_00560,CDS,1287,,,,hypothetical protein,UW4-IA
MBECJGJC_00561,CDS,1365,,,,hypothetical protein,UW4-IA
MBECJGJC_00562,CDS,555,petA,7.1.1.8,COG0723,Ubiquinol-cytochrome c reductase iron-sulfur subunit,UW4-IA
MBECJGJC_00563,CDS,381,,,,hypothetical protein,UW4-IA
MBECJGJC_00564,CDS,957,,,,hypothetical protein,UW4-IA
MBECJGJC_00565,CDS,420,,,,hypothetical protein,UW4-IA
MBECJGJC_00566,CDS,516,,,,hypothetical protein,UW4-IA
MBECJGJC_00567,CDS,1689,fadD_2,6.2.1.3,COG0318,Long-chain-fatty-acid--CoA ligase,UW4-IA
MBECJGJC_00568,CDS,462,,,,IS3 family transposase ISPosp5,UW4-IA
MBECJGJC_00569,tRNA,75,,,,tRNA-Arg(cct),UW4-IA
MBECJGJC_00570,CDS,1923,uup,,COG0488,ABC transporter ATP-binding protein uup,UW4-IA
MBECJGJC_00571,CDS,867,,,,hypothetical protein,UW4-IA
MBECJGJC_00572,CDS,1527,,,,hypothetical protein,UW4-IA
MBECJGJC_00573,CDS,150,,,,hypothetical protein,UW4-IA
MBECJGJC_00574,CDS,1317,,,,hypothetical protein,UW4-IA
MBECJGJC_00575,CDS,483,,,,hypothetical protein,UW4-IA
MBECJGJC_00576,CDS,471,,,,hypothetical protein,UW4-IA
MBECJGJC_00577,CDS,405,,,,hypothetical protein,UW4-IA
MBECJGJC_00578,CDS,138,,,,hypothetical protein,UW4-IA
MBECJGJC_00579,CDS,1077,,,,hypothetical protein,UW4-IA
MBECJGJC_00580,CDS,723,,,,hypothetical protein,UW4-IA
MBECJGJC_00581,CDS,198,,,,hypothetical protein,UW4-IA
MBECJGJC_00582,CDS,2817,egtB_1,1.14.99.50,,Hercynine oxygenase,UW4-IA
MBECJGJC_00583,CDS,1083,,,,hypothetical protein,UW4-IA
MBECJGJC_00584,CDS,135,,,,hypothetical protein,UW4-IA
MBECJGJC_00585,CDS,795,pnp,2.7.7.8,COG1185,Polyribonucleotide nucleotidyltransferase,UW4-IA
MBECJGJC_00586,CDS,426,dksA_1,,COG1734,RNA polymerase-binding transcription factor DksA,UW4-IA
MBECJGJC_00587,CDS,753,,,,hypothetical protein,UW4-IA
MBECJGJC_00588,CDS,924,,,,hypothetical protein,UW4-IA
MBECJGJC_00589,CDS,2016,secA_1,,COG0653,Protein translocase subunit SecA,UW4-IA
MBECJGJC_00590,CDS,2148,,,,hypothetical protein,UW4-IA
MBECJGJC_00591,CDS,1866,,,,hypothetical protein,UW4-IA
MBECJGJC_00592,CDS,948,ssuR,,,HTH-type transcriptional regulator SsuR,UW4-IA
MBECJGJC_00593,CDS,216,,,,hypothetical protein,UW4-IA
MBECJGJC_00594,CDS,321,cyaA,4.6.1.1,COG2114,Adenylate cyclase 1,UW4-IA
MBECJGJC_00595,CDS,1698,,,,hypothetical protein,UW4-IA
MBECJGJC_00596,CDS,972,cheV_1,,COG0784,Chemotaxis protein CheV,UW4-IA
MBECJGJC_00597,CDS,942,cheV_2,,COG0784,Chemotaxis protein CheV,UW4-IA
MBECJGJC_00598,CDS,390,cheY_2,,COG0784,Chemotaxis protein CheY,UW4-IA
MBECJGJC_00599,CDS,849,,,,hypothetical protein,UW4-IA
MBECJGJC_00600,CDS,1947,cheA,2.7.13.3,COG0643,Chemotaxis protein CheA,UW4-IA
MBECJGJC_00601,CDS,1140,flhB,,COG1377,Flagellar biosynthetic protein FlhB,UW4-IA
MBECJGJC_00602,CDS,2088,flhA,,COG1298,Flagellar biosynthesis protein FlhA,UW4-IA
MBECJGJC_00603,CDS,2790,bepA_1,3.4.-.-,,Beta-barrel assembly-enhancing protease,UW4-IA
MBECJGJC_00604,CDS,1281,wbpA,1.1.1.136,COG0677,UDP-N-acetyl-D-glucosamine 6-dehydrogenase,UW4-IA
MBECJGJC_00605,CDS,1059,wbgU_1,5.1.3.7,,UDP-N-acetylglucosamine 4-epimerase,UW4-IA
MBECJGJC_00606,CDS,909,mltC_2,4.2.2.-,,Membrane-bound lytic murein transglycosylase C,UW4-IA
MBECJGJC_00607,CDS,864,htrB,3.4.21.107,COG0265,Serine protease Do-like HtrB,UW4-IA
MBECJGJC_00608,CDS,1956,yoaA,3.6.4.12,COG1199,putative ATP-dependent DNA helicase YoaA,UW4-IA
MBECJGJC_00609,CDS,1335,,,,hypothetical protein,UW4-IA
MBECJGJC_00610,CDS,1077,bepA_2,3.4.-.-,COG4783,Beta-barrel assembly-enhancing protease,UW4-IA
MBECJGJC_00611,CDS,228,tusA,,COG0425,Sulfur carrier protein TusA,UW4-IA
MBECJGJC_00612,CDS,1788,menF,5.4.4.2,,Isochorismate synthase MenF,UW4-IA
MBECJGJC_00613,CDS,2823,valS,6.1.1.9,COG0525,Valine--tRNA ligase,UW4-IA
MBECJGJC_00614,CDS,492,,,,hypothetical protein,UW4-IA
MBECJGJC_00615,CDS,426,,,,hypothetical protein,UW4-IA
MBECJGJC_00616,CDS,1497,pepA,3.4.11.1,COG0260,Cytosol aminopeptidase,UW4-IA
