locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
KBJAGEOF_00290,CDS,1035,queA,2.4.99.17,COG0809,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Acc_IB
KBJAGEOF_00291,tRNA,85,,,,tRNA-Leu(caa),Acc_IB
KBJAGEOF_00292,CDS,903,menA,2.5.1.74,COG1575,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",Acc_IB
KBJAGEOF_00293,CDS,783,cysG_2,,COG0007,Siroheme synthase,Acc_IB
KBJAGEOF_00294,CDS,1671,nirS_1,1.7.2.1,,Nitrite reductase,Acc_IB
KBJAGEOF_00295,CDS,333,,,,hypothetical protein,Acc_IB
KBJAGEOF_00296,CDS,822,yqfL,2.7.11.32,COG1806,"Putative pyruvate, phosphate dikinase regulatory protein",Acc_IB
KBJAGEOF_00297,CDS,753,,1.-.-.-,,putative oxidoreductase,Acc_IB
KBJAGEOF_00298,CDS,342,,,,hypothetical protein,Acc_IB
KBJAGEOF_00299,CDS,1050,,,,hypothetical protein,Acc_IB
KBJAGEOF_00300,CDS,903,,,,hypothetical protein,Acc_IB
KBJAGEOF_00301,CDS,1029,,,,hypothetical protein,Acc_IB
KBJAGEOF_00302,CDS,471,,,,hypothetical protein,Acc_IB
KBJAGEOF_00303,CDS,2832,,,,hypothetical protein,Acc_IB
KBJAGEOF_00304,CDS,1026,,,,hypothetical protein,Acc_IB
KBJAGEOF_00305,CDS,1365,,,,hypothetical protein,Acc_IB
KBJAGEOF_00306,CDS,552,,,,hypothetical protein,Acc_IB
KBJAGEOF_00307,CDS,861,,,,hypothetical protein,Acc_IB
KBJAGEOF_00308,CDS,168,,,,hypothetical protein,Acc_IB
KBJAGEOF_00309,CDS,270,,,,hypothetical protein,Acc_IB
KBJAGEOF_00310,CDS,744,,,,hypothetical protein,Acc_IB
KBJAGEOF_00311,CDS,1938,,,,hypothetical protein,Acc_IB
KBJAGEOF_00312,CDS,2481,,,,hypothetical protein,Acc_IB
KBJAGEOF_00313,CDS,894,,,,hypothetical protein,Acc_IB
KBJAGEOF_00314,CDS,567,,,,hypothetical protein,Acc_IB
KBJAGEOF_00315,CDS,300,,,,hypothetical protein,Acc_IB
KBJAGEOF_00316,CDS,351,,,,hypothetical protein,Acc_IB
KBJAGEOF_00317,CDS,678,,,,hypothetical protein,Acc_IB
KBJAGEOF_00318,CDS,540,,,,hypothetical protein,Acc_IB
KBJAGEOF_00319,CDS,498,,,,hypothetical protein,Acc_IB
KBJAGEOF_00320,CDS,1260,,,,hypothetical protein,Acc_IB
KBJAGEOF_00321,CDS,1182,,,,hypothetical protein,Acc_IB
KBJAGEOF_00322,CDS,1980,,,,hypothetical protein,Acc_IB
KBJAGEOF_00323,CDS,510,,,,hypothetical protein,Acc_IB
KBJAGEOF_00324,CDS,1206,,,,hypothetical protein,Acc_IB
KBJAGEOF_00325,CDS,1908,,,,hypothetical protein,Acc_IB
KBJAGEOF_00326,CDS,1617,,,,hypothetical protein,Acc_IB
KBJAGEOF_00327,CDS,639,flhC,,,Flagellar transcriptional regulator FlhC,Acc_IB
KBJAGEOF_00328,CDS,300,,,,hypothetical protein,Acc_IB
KBJAGEOF_00329,CDS,1065,,,,hypothetical protein,Acc_IB
KBJAGEOF_00330,CDS,1011,,,,hypothetical protein,Acc_IB
KBJAGEOF_00331,CDS,1629,,,,hypothetical protein,Acc_IB
KBJAGEOF_00332,CDS,318,,,,hypothetical protein,Acc_IB
KBJAGEOF_00333,CDS,255,,,,hypothetical protein,Acc_IB
KBJAGEOF_00334,CDS,579,,,,hypothetical protein,Acc_IB
KBJAGEOF_00335,CDS,771,,,,hypothetical protein,Acc_IB
KBJAGEOF_00336,CDS,360,,,,hypothetical protein,Acc_IB
KBJAGEOF_00337,CDS,270,,,,hypothetical protein,Acc_IB
KBJAGEOF_00338,CDS,945,,,,hypothetical protein,Acc_IB
KBJAGEOF_00339,CDS,1221,,,,hypothetical protein,Acc_IB
KBJAGEOF_00340,CDS,1128,mcrC,,COG4268,Protein McrC,Acc_IB
KBJAGEOF_00341,CDS,2256,,,,hypothetical protein,Acc_IB
KBJAGEOF_00342,CDS,723,,,,hypothetical protein,Acc_IB
KBJAGEOF_00343,CDS,2016,,,,hypothetical protein,Acc_IB
KBJAGEOF_00344,CDS,2838,rapA_2,3.6.4.-,,RNA polymerase-associated protein RapA,Acc_IB
KBJAGEOF_00345,CDS,2781,,,,hypothetical protein,Acc_IB
KBJAGEOF_00346,CDS,1335,,,,hypothetical protein,Acc_IB
KBJAGEOF_00347,CDS,2133,,,,hypothetical protein,Acc_IB
KBJAGEOF_00348,CDS,1371,,,,hypothetical protein,Acc_IB
KBJAGEOF_00349,CDS,3741,,,,hypothetical protein,Acc_IB
KBJAGEOF_00350,CDS,456,,,,hypothetical protein,Acc_IB
KBJAGEOF_00351,CDS,915,,,,hypothetical protein,Acc_IB
KBJAGEOF_00352,CDS,1680,,,,hypothetical protein,Acc_IB
KBJAGEOF_00353,CDS,1548,,,,hypothetical protein,Acc_IB
KBJAGEOF_00354,CDS,1677,,,,hypothetical protein,Acc_IB
KBJAGEOF_00355,CDS,915,,,,hypothetical protein,Acc_IB
KBJAGEOF_00356,CDS,501,,,,hypothetical protein,Acc_IB
KBJAGEOF_00357,CDS,651,,,,hypothetical protein,Acc_IB
KBJAGEOF_00358,CDS,270,,,,hypothetical protein,Acc_IB
KBJAGEOF_00359,CDS,1329,,,,hypothetical protein,Acc_IB
KBJAGEOF_00360,CDS,1311,,,,hypothetical protein,Acc_IB
KBJAGEOF_00361,CDS,2496,,,,hypothetical protein,Acc_IB
KBJAGEOF_00362,CDS,279,,,,hypothetical protein,Acc_IB
KBJAGEOF_00363,CDS,528,,,,hypothetical protein,Acc_IB
KBJAGEOF_00364,CDS,2040,,,,hypothetical protein,Acc_IB
KBJAGEOF_00365,CDS,711,,,,hypothetical protein,Acc_IB
KBJAGEOF_00366,CDS,1722,,,,hypothetical protein,Acc_IB
KBJAGEOF_00367,CDS,3753,,,,hypothetical protein,Acc_IB
KBJAGEOF_00368,CDS,216,,,,hypothetical protein,Acc_IB
KBJAGEOF_00369,CDS,171,,,,hypothetical protein,Acc_IB
KBJAGEOF_00370,CDS,309,,,,hypothetical protein,Acc_IB
KBJAGEOF_00371,CDS,582,,,,hypothetical protein,Acc_IB
KBJAGEOF_00372,CDS,216,,,,hypothetical protein,Acc_IB
KBJAGEOF_00373,CDS,672,,,,hypothetical protein,Acc_IB
KBJAGEOF_00374,CDS,243,,,,hypothetical protein,Acc_IB
KBJAGEOF_00375,CDS,516,,,,hypothetical protein,Acc_IB
KBJAGEOF_00376,CDS,231,,,,hypothetical protein,Acc_IB
KBJAGEOF_00377,CDS,225,,,,hypothetical protein,Acc_IB
KBJAGEOF_00378,CDS,1011,,2.7.7.-,,Cyclic AMP-AMP-GMP synthase,Acc_IB
KBJAGEOF_00379,CDS,1734,,,,hypothetical protein,Acc_IB
KBJAGEOF_00380,CDS,471,,,,hypothetical protein,Acc_IB
KBJAGEOF_00381,CDS,1404,,,,hypothetical protein,Acc_IB
KBJAGEOF_00382,CDS,516,,,,hypothetical protein,Acc_IB
KBJAGEOF_00383,CDS,681,yedK_1,3.4.-.-,COG2135,SOS response-associated protein YedK,Acc_IB
KBJAGEOF_00384,CDS,336,,,,hypothetical protein,Acc_IB
KBJAGEOF_00385,CDS,489,,,,hypothetical protein,Acc_IB
KBJAGEOF_00386,CDS,3036,,,,hypothetical protein,Acc_IB
KBJAGEOF_00387,CDS,2001,,,,hypothetical protein,Acc_IB
KBJAGEOF_00388,CDS,681,,,,hypothetical protein,Acc_IB
KBJAGEOF_00389,CDS,2001,,,,hypothetical protein,Acc_IB
KBJAGEOF_00390,CDS,405,,,,hypothetical protein,Acc_IB
KBJAGEOF_00391,CDS,525,,,,hypothetical protein,Acc_IB
KBJAGEOF_00392,CDS,834,,,,hypothetical protein,Acc_IB
KBJAGEOF_00393,CDS,429,,,,hypothetical protein,Acc_IB
KBJAGEOF_00394,CDS,1203,xerC_1,,,Tyrosine recombinase XerC,Acc_IB
KBJAGEOF_00395,CDS,1044,,,,hypothetical protein,Acc_IB
KBJAGEOF_00396,CDS,279,,,,hypothetical protein,Acc_IB
KBJAGEOF_00397,CDS,474,,,,hypothetical protein,Acc_IB
KBJAGEOF_00398,CDS,405,,,,hypothetical protein,Acc_IB
KBJAGEOF_00399,CDS,1260,intA,,COG0582,Prophage integrase IntA,Acc_IB
KBJAGEOF_00400,CDS,519,,,,hypothetical protein,Acc_IB
KBJAGEOF_00401,CDS,2088,prlC,3.4.24.70,COG0339,Oligopeptidase A,Acc_IB
KBJAGEOF_00402,CDS,774,,,,hypothetical protein,Acc_IB
KBJAGEOF_00403,CDS,939,purC,6.3.2.6,COG0152,Phosphoribosylaminoimidazole-succinocarboxamide synthase,Acc_IB
KBJAGEOF_00404,CDS,1326,,,,hypothetical protein,Acc_IB
KBJAGEOF_00405,CDS,1440,pykA,2.7.1.40,COG0469,Pyruvate kinase II,Acc_IB
KBJAGEOF_00406,CDS,1002,gapA,1.2.1.12,COG0057,Glyceraldehyde-3-phosphate dehydrogenase A,Acc_IB
KBJAGEOF_00407,CDS,1986,tktA_1,2.2.1.1,COG0021,Transketolase 1,Acc_IB
KBJAGEOF_00408,CDS,849,cbbY,3.1.3.-,COG0637,Protein CbbY,Acc_IB
KBJAGEOF_00409,CDS,1380,cbbM,4.1.1.39,COG1850,Ribulose bisphosphate carboxylase,Acc_IB
KBJAGEOF_00410,CDS,804,nirQ,,COG0714,Denitrification regulatory protein NirQ,Acc_IB
KBJAGEOF_00411,CDS,2289,,,,hypothetical protein,Acc_IB
KBJAGEOF_00412,CDS,234,,,,hypothetical protein,Acc_IB
KBJAGEOF_00413,CDS,405,vapC_1,3.1.-.-,,tRNA(fMet)-specific endonuclease VapC,Acc_IB
KBJAGEOF_00414,CDS,1401,aspA_1,4.3.1.1,COG1027,Aspartate ammonia-lyase,Acc_IB
KBJAGEOF_00415,CDS,720,,,,hypothetical protein,Acc_IB
KBJAGEOF_00416,CDS,399,,,,Zinc-type alcohol dehydrogenase-like protein,Acc_IB
KBJAGEOF_00417,CDS,627,mneA,,,Putative manganese exporter,Acc_IB
KBJAGEOF_00418,CDS,570,,,,hypothetical protein,Acc_IB
KBJAGEOF_00419,CDS,132,,,,hypothetical protein,Acc_IB
KBJAGEOF_00420,CDS,498,,,,hypothetical protein,Acc_IB
KBJAGEOF_00421,CDS,1926,,,,hypothetical protein,Acc_IB
KBJAGEOF_00422,CDS,867,,5.2.1.8,COG0760,putative parvulin-type peptidyl-prolyl cis-trans isomerase,Acc_IB
KBJAGEOF_00423,CDS,2598,kdpB_1,7.2.2.6,,Potassium-transporting ATPase ATP-binding subunit,Acc_IB
KBJAGEOF_00424,CDS,864,,2.7.4.-,COG2326,Polyphosphate:AMP/ADP phosphotransferase,Acc_IB
KBJAGEOF_00425,CDS,1746,,,COG0659,putative sulfate transporter,Acc_IB
KBJAGEOF_00426,CDS,117,,,,hypothetical protein,Acc_IB
KBJAGEOF_00427,CDS,1605,,,,hypothetical protein,Acc_IB
KBJAGEOF_00428,CDS,1317,ybaT,,COG0531,Inner membrane transport protein YbaT,Acc_IB
KBJAGEOF_00429,CDS,471,,,,hypothetical protein,Acc_IB
KBJAGEOF_00430,CDS,3468,,,,hypothetical protein,Acc_IB
KBJAGEOF_00431,CDS,906,carH,,,HTH-type transcriptional repressor CarH,Acc_IB
KBJAGEOF_00432,CDS,558,btuE,1.11.1.15,,Thioredoxin/glutathione peroxidase BtuE,Acc_IB
KBJAGEOF_00433,CDS,810,folE2_1,3.5.4.16,COG1469,GTP cyclohydrolase FolE2,Acc_IB
KBJAGEOF_00434,CDS,1332,,,,hypothetical protein,Acc_IB
KBJAGEOF_00435,CDS,783,,,,hypothetical protein,Acc_IB
KBJAGEOF_00436,CDS,1239,ufaA1,2.1.1.-,COG2230,Tuberculostearic acid methyltransferase UfaA1,Acc_IB
KBJAGEOF_00437,CDS,528,,,,hypothetical protein,Acc_IB
KBJAGEOF_00438,CDS,1320,yjmB,,COG2211,putative symporter YjmB,Acc_IB
KBJAGEOF_00439,CDS,543,,,,hypothetical protein,Acc_IB
KBJAGEOF_00440,CDS,768,,1.-.-.-,,putative oxidoreductase,Acc_IB
KBJAGEOF_00441,CDS,435,,,,hypothetical protein,Acc_IB
KBJAGEOF_00442,CDS,1161,,1.3.8.10,COG1960,Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase,Acc_IB
KBJAGEOF_00443,CDS,1179,yfdE_1,2.8.3.19,COG1804,Acetyl-CoA:oxalate CoA-transferase,Acc_IB
KBJAGEOF_00444,CDS,291,,1.-.-.-,COG1359,Putative monooxygenase,Acc_IB
KBJAGEOF_00445,CDS,891,,,,hypothetical protein,Acc_IB
KBJAGEOF_00446,CDS,1749,,,,hypothetical protein,Acc_IB
KBJAGEOF_00447,CDS,249,,,,hypothetical protein,Acc_IB
KBJAGEOF_00448,CDS,378,,,,hypothetical protein,Acc_IB
KBJAGEOF_00449,CDS,1233,acrE,,,Multidrug export protein AcrE,Acc_IB
KBJAGEOF_00450,CDS,3228,bepE_1,,,Efflux pump membrane transporter BepE,Acc_IB
KBJAGEOF_00451,CDS,1452,oprM_1,,COG1538,Outer membrane protein OprM,Acc_IB
KBJAGEOF_00452,CDS,882,,2.7.4.1,,Polyphosphate:ADP phosphotransferase 3,Acc_IB
KBJAGEOF_00453,CDS,1029,,,,hypothetical protein,Acc_IB
KBJAGEOF_00454,CDS,576,,,,hypothetical protein,Acc_IB
KBJAGEOF_00455,CDS,1416,yflS,,COG0471,Putative malate transporter YflS,Acc_IB
KBJAGEOF_00456,CDS,444,teaD,,COG0589,TRAP-T-associated universal stress protein TeaD,Acc_IB
KBJAGEOF_00457,CDS,711,,,,hypothetical protein,Acc_IB
KBJAGEOF_00458,CDS,879,mltF_1,4.2.2.-,COG4623,Membrane-bound lytic murein transglycosylase F,Acc_IB
KBJAGEOF_00459,CDS,1266,nhaP2,,,K(+)/H(+) antiporter NhaP2,Acc_IB
KBJAGEOF_00460,CDS,600,,,,hypothetical protein,Acc_IB
KBJAGEOF_00461,CDS,558,,,,hypothetical protein,Acc_IB
KBJAGEOF_00462,CDS,1185,ackA,2.7.2.1,COG0282,Acetate kinase,Acc_IB
KBJAGEOF_00463,CDS,1413,,,,hypothetical protein,Acc_IB
KBJAGEOF_00464,CDS,570,,,,hypothetical protein,Acc_IB
KBJAGEOF_00465,CDS,1572,malQ,2.4.1.25,COG1640,4-alpha-glucanotransferase,Acc_IB
KBJAGEOF_00466,CDS,435,trxC,1.8.1.8,COG0526,Thioredoxin 2,Acc_IB
KBJAGEOF_00467,CDS,978,,,,hypothetical protein,Acc_IB
KBJAGEOF_00468,CDS,1137,chaA,,COG0387,Sodium-potassium/proton antiporter ChaA,Acc_IB
KBJAGEOF_00469,CDS,210,,,,hypothetical protein,Acc_IB
KBJAGEOF_00470,CDS,834,fabI_1,1.3.1.9,COG0623,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,Acc_IB
KBJAGEOF_00471,CDS,2382,,,,hypothetical protein,Acc_IB
KBJAGEOF_00472,CDS,498,,,,hypothetical protein,Acc_IB
KBJAGEOF_00473,CDS,480,,,,hypothetical protein,Acc_IB
KBJAGEOF_00474,CDS,981,,,,hypothetical protein,Acc_IB
KBJAGEOF_00475,CDS,1167,,,,hypothetical protein,Acc_IB
KBJAGEOF_00476,CDS,501,resA_1,,COG0526,Thiol-disulfide oxidoreductase ResA,Acc_IB
KBJAGEOF_00477,CDS,828,nosY,,COG1277,putative ABC transporter permease protein NosY,Acc_IB
KBJAGEOF_00478,CDS,474,,,,hypothetical protein,Acc_IB
KBJAGEOF_00479,CDS,873,btuD_1,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,Acc_IB
KBJAGEOF_00480,CDS,963,,,,hypothetical protein,Acc_IB
KBJAGEOF_00481,CDS,903,napG,,COG1145,Ferredoxin-type protein NapG,Acc_IB
KBJAGEOF_00482,CDS,1425,,,,hypothetical protein,Acc_IB
KBJAGEOF_00483,CDS,990,,,,hypothetical protein,Acc_IB
KBJAGEOF_00484,CDS,732,,,,hypothetical protein,Acc_IB
KBJAGEOF_00485,CDS,315,,,,hypothetical protein,Acc_IB
KBJAGEOF_00486,CDS,2298,nosZ,1.7.2.4,,Nitrous-oxide reductase,Acc_IB
KBJAGEOF_00487,CDS,468,,,,hypothetical protein,Acc_IB
KBJAGEOF_00488,CDS,636,,,,hypothetical protein,Acc_IB
KBJAGEOF_00489,CDS,495,,,,hypothetical protein,Acc_IB
KBJAGEOF_00490,CDS,171,,,,hypothetical protein,Acc_IB
KBJAGEOF_00491,CDS,399,,,,hypothetical protein,Acc_IB
KBJAGEOF_00492,CDS,783,,,,hypothetical protein,Acc_IB
KBJAGEOF_00493,CDS,327,,,,hypothetical protein,Acc_IB
KBJAGEOF_00494,CDS,318,,,,hypothetical protein,Acc_IB
KBJAGEOF_00495,CDS,675,,,,hypothetical protein,Acc_IB
KBJAGEOF_00496,tRNA,76,,,,tRNA-Thr(cgt),Acc_IB
KBJAGEOF_00497,CDS,1356,amiC,3.5.1.28,COG0860,N-acetylmuramoyl-L-alanine amidase AmiC,Acc_IB
KBJAGEOF_00498,CDS,423,tsaE,,COG0802,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,Acc_IB
KBJAGEOF_00499,CDS,1194,queG,1.17.99.6,COG1600,Epoxyqueuosine reductase,Acc_IB
KBJAGEOF_00500,CDS,1641,,1.5.5.1,COG0644,Electron transfer flavoprotein-ubiquinone oxidoreductase,Acc_IB
KBJAGEOF_00501,tRNA,77,,,,tRNA-Pro(tgg),Acc_IB
KBJAGEOF_00502,tRNA,77,,,,tRNA-Arg(tct),Acc_IB
KBJAGEOF_00503,tRNA,76,,,,tRNA-His(gtg),Acc_IB
KBJAGEOF_00504,CDS,7722,tdh,1.1.1.103,,L-threonine 3-dehydrogenase,Acc_IB
KBJAGEOF_00505,CDS,1350,bioF_2,2.3.1.47,,8-amino-7-oxononanoate synthase,Acc_IB
KBJAGEOF_00506,CDS,1527,,,,hypothetical protein,Acc_IB
KBJAGEOF_00507,CDS,777,,,,hypothetical protein,Acc_IB
KBJAGEOF_00508,CDS,1224,,,,hypothetical protein,Acc_IB
KBJAGEOF_00509,CDS,1155,,,,hypothetical protein,Acc_IB
KBJAGEOF_00510,CDS,795,kpsM,,COG1682,Polysialic acid transport protein KpsM,Acc_IB
KBJAGEOF_00511,CDS,651,kpsT,,,Polysialic acid transport ATP-binding protein KpsT,Acc_IB
KBJAGEOF_00512,CDS,1083,gmd,4.2.1.47,COG1089,"GDP-mannose 4,6-dehydratase",Acc_IB
KBJAGEOF_00513,CDS,1008,fcl,1.1.1.271,COG0451,GDP-L-fucose synthase,Acc_IB
KBJAGEOF_00514,CDS,1185,,,,hypothetical protein,Acc_IB
KBJAGEOF_00515,CDS,1167,,,,hypothetical protein,Acc_IB
KBJAGEOF_00516,CDS,972,,,,hypothetical protein,Acc_IB
KBJAGEOF_00517,CDS,912,,,,hypothetical protein,Acc_IB
KBJAGEOF_00518,CDS,1119,ugd,1.1.1.22,COG1004,UDP-glucose 6-dehydrogenase,Acc_IB
KBJAGEOF_00519,CDS,1038,,,,hypothetical protein,Acc_IB
KBJAGEOF_00520,CDS,2268,,,,hypothetical protein,Acc_IB
KBJAGEOF_00521,CDS,1434,,,,hypothetical protein,Acc_IB
KBJAGEOF_00522,CDS,609,,,,hypothetical protein,Acc_IB
KBJAGEOF_00523,CDS,2316,,,,hypothetical protein,Acc_IB
KBJAGEOF_00524,CDS,1503,,,,hypothetical protein,Acc_IB
KBJAGEOF_00525,CDS,633,caiE,,,Carnitine operon protein CaiE,Acc_IB
KBJAGEOF_00526,CDS,192,,,,hypothetical protein,Acc_IB
KBJAGEOF_00527,CDS,1206,paaJ,2.3.1.174,COG0183,"3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase",Acc_IB
KBJAGEOF_00528,CDS,720,,,,hypothetical protein,Acc_IB
KBJAGEOF_00529,CDS,1494,tolC_1,,COG1538,Outer membrane protein TolC,Acc_IB
KBJAGEOF_00530,CDS,1389,prsE,,,Type I secretion system membrane fusion protein PrsE,Acc_IB
KBJAGEOF_00531,CDS,1839,prsD,,,Type I secretion system ATP-binding protein PrsD,Acc_IB
KBJAGEOF_00532,CDS,810,,,,hypothetical protein,Acc_IB
KBJAGEOF_00533,tRNA,91,,,,tRNA-Ser(gga),Acc_IB
KBJAGEOF_00534,CDS,813,rlmB_1,2.1.1.185,,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,Acc_IB
KBJAGEOF_00535,CDS,603,rnhB,3.1.26.4,COG0164,Ribonuclease HII,Acc_IB
KBJAGEOF_00536,CDS,1191,lpxB,2.4.1.182,COG0763,Lipid-A-disaccharide synthase,Acc_IB
KBJAGEOF_00537,CDS,783,lpxA,2.3.1.129,,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,Acc_IB
KBJAGEOF_00538,CDS,450,fabZ,4.2.1.59,COG0764,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Acc_IB
KBJAGEOF_00539,CDS,1065,lpxD,2.3.1.191,COG1044,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,Acc_IB
KBJAGEOF_00540,CDS,522,,,,hypothetical protein,Acc_IB
KBJAGEOF_00541,CDS,2283,bamA,,COG4775,Outer membrane protein assembly factor BamA,Acc_IB
KBJAGEOF_00542,CDS,1368,rseP,3.4.24.-,COG0750,Regulator of sigma-E protease RseP,Acc_IB
KBJAGEOF_00543,CDS,1206,dxr,1.1.1.267,COG0743,1-deoxy-D-xylulose 5-phosphate reductoisomerase,Acc_IB
KBJAGEOF_00544,CDS,840,cdsA,2.7.7.41,COG0575,Phosphatidate cytidylyltransferase,Acc_IB
KBJAGEOF_00545,CDS,807,ispU,2.5.1.31,COG0020,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",Acc_IB
KBJAGEOF_00546,CDS,561,frr,,COG0233,Ribosome-recycling factor,Acc_IB
KBJAGEOF_00547,CDS,723,pyrH,2.7.4.22,COG0528,Uridylate kinase,Acc_IB
KBJAGEOF_00548,CDS,894,tsf,,COG0264,Elongation factor Ts,Acc_IB
KBJAGEOF_00549,CDS,744,rpsB,,COG0052,30S ribosomal protein S2,Acc_IB
KBJAGEOF_00550,CDS,774,map,3.4.11.18,COG0024,Methionine aminopeptidase,Acc_IB
KBJAGEOF_00551,CDS,2583,glnD_1,,COG2844,Bifunctional uridylyltransferase/uridylyl-removing enzyme,Acc_IB
KBJAGEOF_00552,CDS,444,,,,hypothetical protein,Acc_IB
KBJAGEOF_00553,CDS,360,,,,hypothetical protein,Acc_IB
KBJAGEOF_00554,CDS,918,,,,hypothetical protein,Acc_IB
KBJAGEOF_00555,CDS,1146,,,,hypothetical protein,Acc_IB
KBJAGEOF_00556,CDS,3153,dnaE2,2.7.7.7,,Error-prone DNA polymerase,Acc_IB
KBJAGEOF_00557,CDS,1326,rimO,2.8.4.4,COG0621,Ribosomal protein S12 methylthiotransferase RimO,Acc_IB
KBJAGEOF_00558,CDS,219,,,,hypothetical protein,Acc_IB
KBJAGEOF_00559,CDS,813,,,,hypothetical protein,Acc_IB
KBJAGEOF_00560,CDS,864,gltI_2,,COG0834,Glutamate/aspartate import solute-binding protein,Acc_IB
KBJAGEOF_00561,CDS,795,,,,hypothetical protein,Acc_IB
KBJAGEOF_00562,CDS,900,cysM,2.5.1.47,COG0031,Cysteine synthase B,Acc_IB
KBJAGEOF_00563,CDS,1005,hldD_1,5.1.3.20,,ADP-L-glycero-D-manno-heptose-6-epimerase,Acc_IB
KBJAGEOF_00564,CDS,933,rfaE,2.7.1.167,COG2870,D-beta-D-heptose 7-phosphate kinase,Acc_IB
KBJAGEOF_00565,CDS,1170,lapB_1,,COG2956,Lipopolysaccharide assembly protein B,Acc_IB
KBJAGEOF_00566,CDS,219,,,,hypothetical protein,Acc_IB
KBJAGEOF_00567,CDS,294,ihfB,,COG0776,Integration host factor subunit beta,Acc_IB
KBJAGEOF_00568,CDS,1698,rpsA,,COG0539,30S ribosomal protein S1,Acc_IB
KBJAGEOF_00569,CDS,1953,aroA,2.5.1.19,,3-phosphoshikimate 1-carboxyvinyltransferase,Acc_IB
KBJAGEOF_00570,CDS,906,tyrC,1.3.1.43,,Cyclohexadienyl dehydrogenase,Acc_IB
KBJAGEOF_00571,CDS,1089,hisC_1,2.6.1.9,COG0079,Histidinol-phosphate aminotransferase,Acc_IB
KBJAGEOF_00572,CDS,1092,pheA,,,Bifunctional chorismate mutase/prephenate dehydratase,Acc_IB
KBJAGEOF_00573,CDS,105,,,,hypothetical protein,Acc_IB
KBJAGEOF_00574,CDS,2643,gyrA,5.6.2.2,COG0188,DNA gyrase subunit A,Acc_IB
KBJAGEOF_00575,CDS,492,,,,hypothetical protein,Acc_IB
KBJAGEOF_00576,CDS,1026,,,,hypothetical protein,Acc_IB
KBJAGEOF_00577,CDS,1308,purA,6.3.4.4,,Adenylosuccinate synthetase,Acc_IB
KBJAGEOF_00578,CDS,1161,hisZ,,COG3705,ATP phosphoribosyltransferase regulatory subunit,Acc_IB
KBJAGEOF_00579,CDS,186,,,,hypothetical protein,Acc_IB
KBJAGEOF_00580,CDS,891,hflC,,COG0330,Modulator of FtsH protease HflC,Acc_IB
KBJAGEOF_00581,CDS,1272,hflK,,COG0330,Modulator of FtsH protease HflK,Acc_IB
KBJAGEOF_00582,CDS,1173,hflX,,COG2262,GTPase HflX,Acc_IB
KBJAGEOF_00583,CDS,240,hfq,,COG1923,RNA-binding protein Hfq,Acc_IB
KBJAGEOF_00584,CDS,219,,,,hypothetical protein,Acc_IB
KBJAGEOF_00585,CDS,1116,,,,hypothetical protein,Acc_IB
KBJAGEOF_00586,CDS,837,,,,hypothetical protein,Acc_IB
KBJAGEOF_00587,CDS,657,pal_1,,,Peptidoglycan-associated lipoprotein,Acc_IB
KBJAGEOF_00588,CDS,2019,,,,hypothetical protein,Acc_IB
KBJAGEOF_00589,CDS,597,,,,hypothetical protein,Acc_IB
KBJAGEOF_00590,CDS,189,,,,hypothetical protein,Acc_IB
KBJAGEOF_00591,CDS,1665,fdhL,1.1.99.11,,Fructose dehydrogenase large subunit,Acc_IB
KBJAGEOF_00592,CDS,531,,,,hypothetical protein,Acc_IB
KBJAGEOF_00593,CDS,762,,,,hypothetical protein,Acc_IB
KBJAGEOF_00594,CDS,876,lpxL_2,2.3.1.241,COG1560,Lipid A biosynthesis lauroyltransferase,Acc_IB
KBJAGEOF_00595,CDS,654,purN,2.1.2.2,COG0299,Phosphoribosylglycinamide formyltransferase,Acc_IB
KBJAGEOF_00596,CDS,1014,,,,hypothetical protein,Acc_IB
KBJAGEOF_00597,CDS,1323,rsmB_1,2.1.1.176,,Ribosomal RNA small subunit methyltransferase B,Acc_IB
KBJAGEOF_00598,CDS,1386,,,,hypothetical protein,Acc_IB
KBJAGEOF_00599,CDS,1407,rstB,2.7.13.3,,Sensor protein RstB,Acc_IB
KBJAGEOF_00600,CDS,720,rstA,,COG0745,Transcriptional regulatory protein RstA,Acc_IB
KBJAGEOF_00601,CDS,1164,,,,hypothetical protein,Acc_IB
KBJAGEOF_00602,CDS,489,dsbB,,,Disulfide bond formation protein B,Acc_IB
KBJAGEOF_00603,CDS,465,dut,3.6.1.23,,Deoxyuridine 5'-triphosphate nucleotidohydrolase,Acc_IB
KBJAGEOF_00604,CDS,1197,coaBC,,COG0452,Coenzyme A biosynthesis bifunctional protein CoaBC,Acc_IB
