locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
KBJAGEOF_00268,CDS,2436,copA,7.2.2.8,COG2217,Copper-exporting P-type ATPase,Acc_IB.tsv
KBJAGEOF_00269,CDS,675,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00270,CDS,1398,hemN,1.3.98.3,COG0635,Oxygen-independent coproporphyrinogen III oxidase,Acc_IB.tsv
KBJAGEOF_00271,CDS,744,anr,,,Transcriptional activator protein Anr,Acc_IB.tsv
KBJAGEOF_00272,CDS,396,ychQ,,COG3094,Protein YchQ,Acc_IB.tsv
KBJAGEOF_00273,CDS,1323,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00274,CDS,249,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00275,CDS,462,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00276,CDS,444,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00277,CDS,669,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00278,CDS,291,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00279,CDS,645,nudL,3.6.1.-,,putative Nudix hydrolase NudL,Acc_IB.tsv
KBJAGEOF_00280,CDS,465,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00281,CDS,1182,bktB,2.3.1.16,COG0183,Beta-ketothiolase BktB,Acc_IB.tsv
KBJAGEOF_00282,CDS,687,bioD1,6.3.3.3,COG0132,ATP-dependent dethiobiotin synthetase BioD 1,Acc_IB.tsv
KBJAGEOF_00283,CDS,771,bioC_1,2.1.1.197,COG0500,Malonyl-[acyl-carrier protein] O-methyltransferase,Acc_IB.tsv
KBJAGEOF_00284,CDS,783,bioH,3.1.1.85,,Pimeloyl-[acyl-carrier protein] methyl ester esterase,Acc_IB.tsv
KBJAGEOF_00285,CDS,1155,bioF_1,2.3.1.47,COG0156,8-amino-7-oxononanoate synthase,Acc_IB.tsv
KBJAGEOF_00286,CDS,1332,bioA,2.6.1.62,,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,Acc_IB.tsv
KBJAGEOF_00287,CDS,1176,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00288,CDS,474,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00289,CDS,4212,rapA_1,3.6.4.-,,RNA polymerase-associated protein RapA,Acc_IB.tsv
KBJAGEOF_00290,CDS,1035,queA,2.4.99.17,COG0809,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Acc_IB.tsv
KBJAGEOF_00291,tRNA,85,,,,tRNA-Leu(caa),Acc_IB.tsv
KBJAGEOF_00292,CDS,903,menA,2.5.1.74,COG1575,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",Acc_IB.tsv
KBJAGEOF_00293,CDS,783,cysG_2,,COG0007,Siroheme synthase,Acc_IB.tsv
KBJAGEOF_00294,CDS,1671,nirS_1,1.7.2.1,,Nitrite reductase,Acc_IB.tsv
KBJAGEOF_00295,CDS,333,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00296,CDS,822,yqfL,2.7.11.32,COG1806,"Putative pyruvate, phosphate dikinase regulatory protein",Acc_IB.tsv
KBJAGEOF_00297,CDS,753,,1.-.-.-,,putative oxidoreductase,Acc_IB.tsv
KBJAGEOF_00298,CDS,342,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00299,CDS,1050,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00300,CDS,903,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00301,CDS,1029,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00302,CDS,471,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00303,CDS,2832,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00304,CDS,1026,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00305,CDS,1365,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00306,CDS,552,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00307,CDS,861,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00308,CDS,168,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00309,CDS,270,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00310,CDS,744,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00311,CDS,1938,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00312,CDS,2481,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00313,CDS,894,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00314,CDS,567,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00315,CDS,300,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00316,CDS,351,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00317,CDS,678,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00318,CDS,540,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00319,CDS,498,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00320,CDS,1260,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00321,CDS,1182,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00322,CDS,1980,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00323,CDS,510,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00324,CDS,1206,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00325,CDS,1908,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00326,CDS,1617,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00327,CDS,639,flhC,,,Flagellar transcriptional regulator FlhC,Acc_IB.tsv
KBJAGEOF_00328,CDS,300,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00329,CDS,1065,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00330,CDS,1011,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00331,CDS,1629,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00332,CDS,318,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00333,CDS,255,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00334,CDS,579,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00335,CDS,771,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00336,CDS,360,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00337,CDS,270,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00338,CDS,945,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00339,CDS,1221,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00340,CDS,1128,mcrC,,COG4268,Protein McrC,Acc_IB.tsv
KBJAGEOF_00341,CDS,2256,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00342,CDS,723,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00343,CDS,2016,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00344,CDS,2838,rapA_2,3.6.4.-,,RNA polymerase-associated protein RapA,Acc_IB.tsv
KBJAGEOF_00345,CDS,2781,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00346,CDS,1335,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00347,CDS,2133,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00348,CDS,1371,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00349,CDS,3741,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00350,CDS,456,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00351,CDS,915,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00352,CDS,1680,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00353,CDS,1548,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00354,CDS,1677,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00355,CDS,915,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00356,CDS,501,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00357,CDS,651,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00358,CDS,270,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00359,CDS,1329,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00360,CDS,1311,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00361,CDS,2496,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00362,CDS,279,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00363,CDS,528,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00364,CDS,2040,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00365,CDS,711,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00366,CDS,1722,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00367,CDS,3753,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00368,CDS,216,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00369,CDS,171,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00370,CDS,309,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00371,CDS,582,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00372,CDS,216,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00373,CDS,672,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00374,CDS,243,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00375,CDS,516,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00376,CDS,231,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00377,CDS,225,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00378,CDS,1011,,2.7.7.-,,Cyclic AMP-AMP-GMP synthase,Acc_IB.tsv
KBJAGEOF_00379,CDS,1734,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00380,CDS,471,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00381,CDS,1404,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00382,CDS,516,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00383,CDS,681,yedK_1,3.4.-.-,COG2135,SOS response-associated protein YedK,Acc_IB.tsv
KBJAGEOF_00384,CDS,336,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00385,CDS,489,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00386,CDS,3036,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00387,CDS,2001,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00388,CDS,681,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00389,CDS,2001,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00390,CDS,405,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00391,CDS,525,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00392,CDS,834,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00393,CDS,429,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00394,CDS,1203,xerC_1,,,Tyrosine recombinase XerC,Acc_IB.tsv
KBJAGEOF_00395,CDS,1044,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00396,CDS,279,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00397,CDS,474,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00398,CDS,405,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00399,CDS,1260,intA,,COG0582,Prophage integrase IntA,Acc_IB.tsv
KBJAGEOF_00400,CDS,519,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00401,CDS,2088,prlC,3.4.24.70,COG0339,Oligopeptidase A,Acc_IB.tsv
KBJAGEOF_00402,CDS,774,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00403,CDS,939,purC,6.3.2.6,COG0152,Phosphoribosylaminoimidazole-succinocarboxamide synthase,Acc_IB.tsv
KBJAGEOF_00404,CDS,1326,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00405,CDS,1440,pykA,2.7.1.40,COG0469,Pyruvate kinase II,Acc_IB.tsv
KBJAGEOF_00406,CDS,1002,gapA,1.2.1.12,COG0057,Glyceraldehyde-3-phosphate dehydrogenase A,Acc_IB.tsv
KBJAGEOF_00407,CDS,1986,tktA_1,2.2.1.1,COG0021,Transketolase 1,Acc_IB.tsv
KBJAGEOF_00408,CDS,849,cbbY,3.1.3.-,COG0637,Protein CbbY,Acc_IB.tsv
KBJAGEOF_00409,CDS,1380,cbbM,4.1.1.39,COG1850,Ribulose bisphosphate carboxylase,Acc_IB.tsv
KBJAGEOF_00410,CDS,804,nirQ,,COG0714,Denitrification regulatory protein NirQ,Acc_IB.tsv
KBJAGEOF_00411,CDS,2289,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00412,CDS,234,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00413,CDS,405,vapC_1,3.1.-.-,,tRNA(fMet)-specific endonuclease VapC,Acc_IB.tsv
KBJAGEOF_00414,CDS,1401,aspA_1,4.3.1.1,COG1027,Aspartate ammonia-lyase,Acc_IB.tsv
KBJAGEOF_00415,CDS,720,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00416,CDS,399,,,,Zinc-type alcohol dehydrogenase-like protein,Acc_IB.tsv
KBJAGEOF_00417,CDS,627,mneA,,,Putative manganese exporter,Acc_IB.tsv
KBJAGEOF_00418,CDS,570,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00419,CDS,132,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00420,CDS,498,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00421,CDS,1926,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00422,CDS,867,,5.2.1.8,COG0760,putative parvulin-type peptidyl-prolyl cis-trans isomerase,Acc_IB.tsv
KBJAGEOF_00423,CDS,2598,kdpB_1,7.2.2.6,,Potassium-transporting ATPase ATP-binding subunit,Acc_IB.tsv
KBJAGEOF_00424,CDS,864,,2.7.4.-,COG2326,Polyphosphate:AMP/ADP phosphotransferase,Acc_IB.tsv
KBJAGEOF_00425,CDS,1746,,,COG0659,putative sulfate transporter,Acc_IB.tsv
KBJAGEOF_00426,CDS,117,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00427,CDS,1605,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00428,CDS,1317,ybaT,,COG0531,Inner membrane transport protein YbaT,Acc_IB.tsv
KBJAGEOF_00429,CDS,471,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00430,CDS,3468,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00431,CDS,906,carH,,,HTH-type transcriptional repressor CarH,Acc_IB.tsv
KBJAGEOF_00432,CDS,558,btuE,1.11.1.15,,Thioredoxin/glutathione peroxidase BtuE,Acc_IB.tsv
KBJAGEOF_00433,CDS,810,folE2_1,3.5.4.16,COG1469,GTP cyclohydrolase FolE2,Acc_IB.tsv
KBJAGEOF_00434,CDS,1332,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00435,CDS,783,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00436,CDS,1239,ufaA1,2.1.1.-,COG2230,Tuberculostearic acid methyltransferase UfaA1,Acc_IB.tsv
KBJAGEOF_00437,CDS,528,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00438,CDS,1320,yjmB,,COG2211,putative symporter YjmB,Acc_IB.tsv
KBJAGEOF_00439,CDS,543,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00440,CDS,768,,1.-.-.-,,putative oxidoreductase,Acc_IB.tsv
KBJAGEOF_00441,CDS,435,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00442,CDS,1161,,1.3.8.10,COG1960,Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase,Acc_IB.tsv
KBJAGEOF_00443,CDS,1179,yfdE_1,2.8.3.19,COG1804,Acetyl-CoA:oxalate CoA-transferase,Acc_IB.tsv
KBJAGEOF_00444,CDS,291,,1.-.-.-,COG1359,Putative monooxygenase,Acc_IB.tsv
KBJAGEOF_00445,CDS,891,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00446,CDS,1749,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00447,CDS,249,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00448,CDS,378,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00449,CDS,1233,acrE,,,Multidrug export protein AcrE,Acc_IB.tsv
KBJAGEOF_00450,CDS,3228,bepE_1,,,Efflux pump membrane transporter BepE,Acc_IB.tsv
KBJAGEOF_00451,CDS,1452,oprM_1,,COG1538,Outer membrane protein OprM,Acc_IB.tsv
KBJAGEOF_00452,CDS,882,,2.7.4.1,,Polyphosphate:ADP phosphotransferase 3,Acc_IB.tsv
KBJAGEOF_00453,CDS,1029,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00454,CDS,576,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00455,CDS,1416,yflS,,COG0471,Putative malate transporter YflS,Acc_IB.tsv
KBJAGEOF_00456,CDS,444,teaD,,COG0589,TRAP-T-associated universal stress protein TeaD,Acc_IB.tsv
KBJAGEOF_00457,CDS,711,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00458,CDS,879,mltF_1,4.2.2.-,COG4623,Membrane-bound lytic murein transglycosylase F,Acc_IB.tsv
KBJAGEOF_00459,CDS,1266,nhaP2,,,K(+)/H(+) antiporter NhaP2,Acc_IB.tsv
KBJAGEOF_00460,CDS,600,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00461,CDS,558,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00462,CDS,1185,ackA,2.7.2.1,COG0282,Acetate kinase,Acc_IB.tsv
KBJAGEOF_00463,CDS,1413,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00464,CDS,570,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00465,CDS,1572,malQ,2.4.1.25,COG1640,4-alpha-glucanotransferase,Acc_IB.tsv
KBJAGEOF_00466,CDS,435,trxC,1.8.1.8,COG0526,Thioredoxin 2,Acc_IB.tsv
KBJAGEOF_00467,CDS,978,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00468,CDS,1137,chaA,,COG0387,Sodium-potassium/proton antiporter ChaA,Acc_IB.tsv
KBJAGEOF_00469,CDS,210,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00470,CDS,834,fabI_1,1.3.1.9,COG0623,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,Acc_IB.tsv
KBJAGEOF_00471,CDS,2382,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00472,CDS,498,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00473,CDS,480,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00474,CDS,981,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00475,CDS,1167,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00476,CDS,501,resA_1,,COG0526,Thiol-disulfide oxidoreductase ResA,Acc_IB.tsv
KBJAGEOF_00477,CDS,828,nosY,,COG1277,putative ABC transporter permease protein NosY,Acc_IB.tsv
KBJAGEOF_00478,CDS,474,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00479,CDS,873,btuD_1,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,Acc_IB.tsv
KBJAGEOF_00480,CDS,963,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00481,CDS,903,napG,,COG1145,Ferredoxin-type protein NapG,Acc_IB.tsv
KBJAGEOF_00482,CDS,1425,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00483,CDS,990,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00484,CDS,732,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00485,CDS,315,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00486,CDS,2298,nosZ,1.7.2.4,,Nitrous-oxide reductase,Acc_IB.tsv
KBJAGEOF_00487,CDS,468,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00488,CDS,636,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00489,CDS,495,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00490,CDS,171,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00491,CDS,399,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00492,CDS,783,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00493,CDS,327,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00494,CDS,318,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00495,CDS,675,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00496,tRNA,76,,,,tRNA-Thr(cgt),Acc_IB.tsv
KBJAGEOF_00497,CDS,1356,amiC,3.5.1.28,COG0860,N-acetylmuramoyl-L-alanine amidase AmiC,Acc_IB.tsv
KBJAGEOF_00498,CDS,423,tsaE,,COG0802,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,Acc_IB.tsv
KBJAGEOF_00499,CDS,1194,queG,1.17.99.6,COG1600,Epoxyqueuosine reductase,Acc_IB.tsv
KBJAGEOF_00500,CDS,1641,,1.5.5.1,COG0644,Electron transfer flavoprotein-ubiquinone oxidoreductase,Acc_IB.tsv
KBJAGEOF_00501,tRNA,77,,,,tRNA-Pro(tgg),Acc_IB.tsv
KBJAGEOF_00502,tRNA,77,,,,tRNA-Arg(tct),Acc_IB.tsv
KBJAGEOF_00503,tRNA,76,,,,tRNA-His(gtg),Acc_IB.tsv
KBJAGEOF_00504,CDS,7722,tdh,1.1.1.103,,L-threonine 3-dehydrogenase,Acc_IB.tsv
KBJAGEOF_00505,CDS,1350,bioF_2,2.3.1.47,,8-amino-7-oxononanoate synthase,Acc_IB.tsv
KBJAGEOF_00506,CDS,1527,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00507,CDS,777,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00508,CDS,1224,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00509,CDS,1155,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00510,CDS,795,kpsM,,COG1682,Polysialic acid transport protein KpsM,Acc_IB.tsv
KBJAGEOF_00511,CDS,651,kpsT,,,Polysialic acid transport ATP-binding protein KpsT,Acc_IB.tsv
KBJAGEOF_00512,CDS,1083,gmd,4.2.1.47,COG1089,"GDP-mannose 4,6-dehydratase",Acc_IB.tsv
KBJAGEOF_00513,CDS,1008,fcl,1.1.1.271,COG0451,GDP-L-fucose synthase,Acc_IB.tsv
KBJAGEOF_00514,CDS,1185,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00515,CDS,1167,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00516,CDS,972,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00517,CDS,912,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00518,CDS,1119,ugd,1.1.1.22,COG1004,UDP-glucose 6-dehydrogenase,Acc_IB.tsv
KBJAGEOF_00519,CDS,1038,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00520,CDS,2268,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00521,CDS,1434,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00522,CDS,609,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00523,CDS,2316,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00524,CDS,1503,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00525,CDS,633,caiE,,,Carnitine operon protein CaiE,Acc_IB.tsv
KBJAGEOF_00526,CDS,192,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00527,CDS,1206,paaJ,2.3.1.174,COG0183,"3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase",Acc_IB.tsv
KBJAGEOF_00528,CDS,720,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00529,CDS,1494,tolC_1,,COG1538,Outer membrane protein TolC,Acc_IB.tsv
KBJAGEOF_00530,CDS,1389,prsE,,,Type I secretion system membrane fusion protein PrsE,Acc_IB.tsv
KBJAGEOF_00531,CDS,1839,prsD,,,Type I secretion system ATP-binding protein PrsD,Acc_IB.tsv
KBJAGEOF_00532,CDS,810,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00533,tRNA,91,,,,tRNA-Ser(gga),Acc_IB.tsv
KBJAGEOF_00534,CDS,813,rlmB_1,2.1.1.185,,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,Acc_IB.tsv
KBJAGEOF_00535,CDS,603,rnhB,3.1.26.4,COG0164,Ribonuclease HII,Acc_IB.tsv
KBJAGEOF_00536,CDS,1191,lpxB,2.4.1.182,COG0763,Lipid-A-disaccharide synthase,Acc_IB.tsv
KBJAGEOF_00537,CDS,783,lpxA,2.3.1.129,,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,Acc_IB.tsv
KBJAGEOF_00538,CDS,450,fabZ,4.2.1.59,COG0764,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Acc_IB.tsv
KBJAGEOF_00539,CDS,1065,lpxD,2.3.1.191,COG1044,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,Acc_IB.tsv
KBJAGEOF_00540,CDS,522,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00541,CDS,2283,bamA,,COG4775,Outer membrane protein assembly factor BamA,Acc_IB.tsv
KBJAGEOF_00542,CDS,1368,rseP,3.4.24.-,COG0750,Regulator of sigma-E protease RseP,Acc_IB.tsv
KBJAGEOF_00543,CDS,1206,dxr,1.1.1.267,COG0743,1-deoxy-D-xylulose 5-phosphate reductoisomerase,Acc_IB.tsv
KBJAGEOF_00544,CDS,840,cdsA,2.7.7.41,COG0575,Phosphatidate cytidylyltransferase,Acc_IB.tsv
KBJAGEOF_00545,CDS,807,ispU,2.5.1.31,COG0020,"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)",Acc_IB.tsv
KBJAGEOF_00546,CDS,561,frr,,COG0233,Ribosome-recycling factor,Acc_IB.tsv
KBJAGEOF_00547,CDS,723,pyrH,2.7.4.22,COG0528,Uridylate kinase,Acc_IB.tsv
KBJAGEOF_00548,CDS,894,tsf,,COG0264,Elongation factor Ts,Acc_IB.tsv
KBJAGEOF_00549,CDS,744,rpsB,,COG0052,30S ribosomal protein S2,Acc_IB.tsv
KBJAGEOF_00550,CDS,774,map,3.4.11.18,COG0024,Methionine aminopeptidase,Acc_IB.tsv
KBJAGEOF_00551,CDS,2583,glnD_1,,COG2844,Bifunctional uridylyltransferase/uridylyl-removing enzyme,Acc_IB.tsv
KBJAGEOF_00552,CDS,444,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00553,CDS,360,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00554,CDS,918,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00555,CDS,1146,,,,hypothetical protein,Acc_IB.tsv
KBJAGEOF_00556,CDS,3153,dnaE2,2.7.7.7,,Error-prone DNA polymerase,Acc_IB.tsv
KBJAGEOF_00557,CDS,1326,rimO,2.8.4.4,COG0621,Ribosomal protein S12 methylthiotransferase RimO,Acc_IB.tsv
